# our_file	upstream_file	status	notes
# STATUS VOCABULARY, added 2026-08-31. The tree had no definition of these words anywhere,
# which is how this column drifted; every status below carries its evidence in the notes.
#   transliterated  control flow, loop structure and arithmetic follow the upstream statement by
#                   statement. A reader could diff the two mentally. Syntax differs, program does not.
#   reimplemented   same algorithm and same observable semantics, materially different program: a
#                   different parallel decomposition, the host/device split moved, a reduction
#                   re-ordered or pinned, or an upstream cub/thrust/cuBLAS/raft call replaced by our
#                   own code.
#   partial         only some of the upstream file is present; the notes say what is missing.
#   no-upstream     nothing upstream corresponds to this file.
#
# THIS FILE DID NOT EXIST BEFORE 2026-08-31, while every mamba/impl/ __init__.mojo told its
# reader that "the upstream file and its pinned commit are recorded in this lane's
# DERIVATION_MAP.tsv". 2,916 lines under mamba/impl/ had no row anywhere.
#
# THREE upstreams, which is why the header names them per row:
#   transformers   d56c55bf564ddb176759eb6ec199442682564916, at
#                  ~/CascadeProjects/upstream/transformers. The BLOCK. Apache-2.0.
#                  Same pin transformer/DERIVATION_MAP.tsv names.
#   mamba          e9594ce1c732d97440f0332fdc43170a2294dbfa (state-spaces/mamba), at
#                  ~/CascadeProjects/upstream/mamba. The RECURRENCE and the DECODE step. Apache-2.0.
#   modular        10d978e3c783ef940d1d30d0a10852b69fe285c8 (modular/modular), at
#                  ~/CascadeProjects/upstream/modular. THE KERNEL SHAPE ONLY, never the rounding.
#                  Apache-2.0 with LLVM exceptions. This is the first row in the tree that cites it.
#
# The device spelling is profile mojolearn.identical.mamba1.fp32.v1 and its clause-by-clause
# authority is mamba/IDENTICAL_MAMBA_CONTRACT.md, which is FROZEN. Section 4's seam table decides
# every rounding and section 7's stage list decides every tag. The host oracle
# mamba/checks/mamba_oracle.mojo is the ANSWER bit for bit, and the device files are an
# INDEPENDENT transcription of the same order -- the two share only the seam functions.
#
# WHERE THE TWO REFERENCES DISAGREE, THE REFERENCE WINS AND THE FUSED KERNEL LOSES. At seam S8
# the CUDA kernel forms B * (delta * u) (csrc/selective_scan/selective_scan_fwd_kernel.cuh:162,
# :222) and MAX follows it (selective_scan.mojo:309, :321); selective_scan_ref pairs the other
# way and that is what is spelled here. A port that mirrored upstream's import-time branch would
# mirror a bitwise fork (DEVIATION 732).
#
# The four nn.Linear projections are NOT in this lane: cuBLAS upstream, gemm.fp32.v1 here
# (gemm/checks/gemm_identical.mojo, IDENTITY_PATHS row 40, gemm/DERIVATION_MAP.tsv).
#
# our_file paths are relative to mamba/.
# PORTED IS OURS. These files MIRROR upstream; the derivative-work language lives in NOTICE.
#   replaces-upstream -- THE UPSTREAM'S STEP WAS DELETED, NOT FOLLOWED. The
#                    file occupies an upstream file's slot and borrows its
#                    control plane, and its BODY is a different algorithm,
#                    stated in a numbered DEVIATION block in the file itself
#                    because PORTING_RULES.md rule 4 requires a replacement to
#                    live in the file it replaces so a reader can diff. These
#                    rows read `partial` or `transliterated` until 2026-08-31,
#                    which described the SLOT and not the CONTENT: a file whose
#                    own header says "there is no upstream GPU implementation
#                    of this formulation to be faithful to" is not a partial
#                    port of anything. Added when it turned out 31 files and
#                    34,945 lines were in that position.
impl/mamba_ssm/modules/ssd_minimal.mojo	mamba mamba_ssm/modules/ssd_minimal.py	partial	PORT of segsum (:23-32) + ssd_minimal_discrete (:34-78) composed discretize-first (:94-103), ON THE DEVICE, seams S10-S19 + ssd.h_last of profile mojolearn.identical.mamba2.fp32.v1. Kernel decomposition: one thread per serial chain (cumsum, segsum column, inter-chunk pass -- the shipped _state_passing_fwd_kernel shape) or per contraction cell (gemm v1 leaves + balanced fold IN REGISTERS, the gemm_identical flat-kernel argument); no float crosses a thread boundary. Implements DEVIATIONS 782 (structural segsum -- above-diagonal M entries are written +0.0, never computed), 783 (m2_q_eff is the ONE site CHUNK_SIZE_128 may touch), 784 (leaf_len = contract_leaf_size(Q)), 785 (serial fused pass; the decay-matrix spelling of :64-69 is kept ONLY as the STATEPASS_MATRIX required-RED arm), 789 (dt binds to x and A; the fused chain pairing is the PAIR_DT_B arm across its three sites at once), 790 (works over the working sequence). Owns six sabotage arms (SEGSUM_DESCENDING, CHUNK_SIZE_128, STATEPASS_MATRIX, STATEPASS_UNFUSED, PAIR_DT_B, FOLD_SERIAL_ZERO_SEED). NOT ported: segsum_unstable, the CUDA test harness, varlen. NOTHING HAS COMPILED OR RUN
impl/mamba_ssm/modules/mamba2.mojo	mamba mamba_ssm/modules/mamba2.py	partial	PORT of Mamba2.forward non-mem-eff arm (:209-276), step (:278-343, SEMANTICS only) and allocate_inference_cache (:345-355); block order is Mamba2Block.forward (transformers modeling_mamba2.py:617-631). Seams S1-S9 + S20-S22 composed around ssd_minimal.mojo. REUSES the Mamba-1 device machinery where the seam is inherited: mamba_rms_norm (S1-S3 AND S21 fold/rstd/products), mamba_a_from_a_log_kernel (S5), residual_add_kernel (S22), upload/download/refusal-walk helpers; projections through identical_gemm OP_NT. The conv kernel is a NEW TRANSCRIPTION of the inherited S6 spelling (bias seed, taps ascending, DEVIATION 721) because only the ADDRESSING differs (xBC at column offset d_inner of d_in_proj). DEVIATION 786: decode = prefill resumption through the three-piece state, ONE entry point; the upstream torch step recurrence is kept ONLY as the STEP_UPSTREAM_RECURRENCE required-RED arm ((dt*B)*x pairing, unfused h update, no clamp). DEVIATION 788 at S9 via identical_clamp; 787 gate-first; 790 card slices; refusal caching per DEVIATION 1886. Owns five sabotage arms (S6_BIAS_LAST, S6_TAPS_REVERSED, CLAMP_BEFORE_SOFTPLUS, GATE_NORM_BEFORE, STEP_UPSTREAM_RECURRENCE). NOT ported: mem-eff fused arm, tensor parallel, d_mlp split, varlen, dtype plumbing. NOTHING HAS COMPILED OR RUN
checks/mamba2_check.mojo	none	no-upstream	NOT A PORT. The gate file of profile mojolearn.identical.mamba2.fp32.v1: device block vs host oracle BY BITS on all 25 computed stages + the resumption h, the 26-tag card in section 7 order, clause (b) 8 launches, clause (c) with the negative control, gate (d) per token with the misalignment control + the chunk-CROSSING decode arm (prefill 250, decode through 262) + gate (d2) h_last handoff at the 512 boundary, clause (e) 28 nonfinite plants (14 names x NaN/inf, reach read back, zero records, clean control), the corpus arm with MISSING-FIXTURE REFUSAL BY NAME (the mamba2 corpus does not exist yet), and clause (f) with the verdict INVERTED per armed build -- each arm run on its contract-named witnessing fixture with the witnessing property ASSERTED first (chunk counts, nonzero init cells, clamp-moved cells, nonuniform dt counted; a fixture that cannot witness raises VACUOUS). DEVIATION 790 comparability clause spelled in the header. ONE shape per build (MOJOLEARN_MAMBA2_CHECK_B/_L/_DM). pixi task registration OWED to the orchestrator; raw commands in the header. NOTHING HAS COMPILED OR RUN
#
# MAMBA-3 CODE ROWS, added 2026-09-01 (implementation round). The IDENTICAL_MAMBA3_CONTRACT.md
# rows above stay as the contract's own citations; the rows below are the code-level record and
# supersede them file by file, the mamba2 rule. DEVIATIONS 827-831 are the contract's; 832-834
# are NEW and owned by the files below (832 oracle, 833 oracle, 834 check). NOTHING HAS COMPILED
# OR RUN; every gate is RUN OWED with its command in mamba3_check.mojo's header.
checks/mamba3_fixture.mojo	none	no-upstream	NOT A PORT. Hashed fixtures for profile mojolearn.identical.mamba3.siso.fp32.v1: profile constants (contract section 3 -- CHUNK_SIZE 64 = mamba2 DEVIATION 783's standing at the new value, num_rope_angles 32, A_floor 1e-4, the pi/2pi bits pinned as literals and bit-asserted by the check), Mamba3Dims (the 8-way in_proj column layout, mamba3.py:106-107) / Mamba3Weights in the upstream shapes (mimo_rank 1 squeezed), and the mamba3 case table -- which lands FIRST here (gen_corpus.py has no mamba3 family yet; the corpus lane must mirror it, seed base 0x4D6D6233436F7270 "Mmb3Corp", tensor ids 41-54 disjoint from mamba-1's 1-11 and mamba-2's 21-31). IMPORTS the mamba-1 fixture generator (element rule mojolearn.mamba.corpus.hash.v1 unchanged). Each adversarial case names what it witnesses: the PLANTED dd_A rows (col 0 = -30000) for A_FLOOR_UNCLAMPED (the only region where the S5 clamp binds), saturated angle rows + dt near 0.1 for the ANGLE_MOD arms' in-chunk 2pi crossing, saturated trap rows, the softplus band [8,14], signed zeros, the nonzero four-piece Input_States case (RESUME_KERNEL_ASSOC + the section-5-claim-2 tolerance row), L set {1,4,63,64,65,129,257} and the prefill-60/decode-70 fixture for gate (d)'s chunk crossing
checks/mamba3_oracle.mojo	none	no-upstream	NOT A PORT, the sibling oracles' rule: the reference ships no oracle; the algorithm is theirs (mamba3_siso_fwd_ref :149-340 normative math, Mamba3.forward :160-278 block order, mamba3_siso_fwd.py chunked schedule SHAPE), cited seam by seam in IDENTICAL_MAMBA3_CONTRACT.md, written on the CPU through the SHARED seam functions (identical_mul_add/ftz/exp/div/rsqrt/silu/softplus/sigmoid/tanh/clamp, DEVIATION 820's portable_cosf+portable_sinf pair -- device certification of the pair is phase M3-0, RUN OWED -- and gemm v1's gemm_oracle for every contraction). Implements contract DEVIATIONS 827 (chunked two-phase schedule, Q=64), 828 (portable trig, interleaved pairs, unfused rotation, structural identity for pairs >= 32), 829 (per-token serial angle recurrence, mod 2pi EVERY step, mod composed from identical_div/exact floor/pinned 2pi bits/one subtract), 830 (diagonal = gamma * pre-rotation QK dot at S14/S18; strict segsum triangle with the DIAGONAL structural +0.0 too), 831 (decode is prefill resumption; the four-piece Input_States continuation SUPPORTED via seam S22's scalar-first association and NOT bit-gated against an unbroken prefill). NEW DEVIATION 832 (this file owns it): the SEALED-CHUNK boundary -- a chunk's fold into the carried h is final only once the NEXT chunk's first token exists (its last K-row's trapezoid scale reads that token), so the carried h is the state entering the LAST working chunk, the buffer keeps that chunk's 1..Q rows (rotated-unscaled q/k, v, dt, sigma, ADT) and NEVER empties after the first token; working-sequence stage shapes and gate (d)'s comparability clause ride with it (trap.scale and kscale.out are NOT prefix-stable and compare at the final decoded token ONLY). NEW DEVIATION 833 (this file owns it): the Y-combine add is pinned ystate-first (y = ftz(ystate + yintra)), the shipped kernel's accumulator order (fwd:406-418), because the contract's S18 takes Y as given and the unchunked reference has no such add. Float64 tail = the step_ref alpha/beta/gamma trapezoidal recurrence in double, a TOLERANCE instrument only. NOTHING HAS COMPILED OR RUN
